track_id,name,uri,genres,vietnamese_genres,emotion_genres
2Ti4hlta29bCeyrfqVSyQr,Ghé Qua,spotify:track:2Ti4hlta29bCeyrfqVSyQr,"['vietnamese hip hop', 'vietnam indie', 'v-pop', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
2k45ybOIOrlzSWzwqSs1wa,Chiều Hôm Ấy,spotify:track:2k45ybOIOrlzSWzwqSs1wa,"['v-pop', 'vietnamese lo-fi', 'vietnam indie']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
5iMdP8UpQS4Vn43R30fhhs,Đau Để Trưởng Thành,spotify:track:5iMdP8UpQS4Vn43R30fhhs,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
7KpimnB2fw1ixHWBwZL4hw,Sai Người Sai Thời Điểm,spotify:track:7KpimnB2fw1ixHWBwZL4hw,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
7gZOwSXKnKMDtnJ0NrhG5M,Buồn Không Em,spotify:track:7gZOwSXKnKMDtnJ0NrhG5M,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
42pZsfo15M63tgCpDeGCx6,3 1 0 7,spotify:track:42pZsfo15M63tgCpDeGCx6,"['v-pop', 'vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']","['vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']",['v-pop']
1RgfsvigsaPpkCA7WOm9EE,Anh Không Theo Đuổi Em Nữa,spotify:track:1RgfsvigsaPpkCA7WOm9EE,['v-pop'],[],['v-pop']
32crUz0UBEOYuG74GvcheW,Tìm Một Người Như Thế (Lofi Ver.),spotify:track:32crUz0UBEOYuG74GvcheW,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
1crMPg1Vsjm0ixCDDEOJq1,Phố Cũ Còn Anh - Acoustic,spotify:track:1crMPg1Vsjm0ixCDDEOJq1,"['vinahouse', 'v-pop', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
1rq9lQDA9FGLUjoj2pivNC,Mình Anh Nơi Này,spotify:track:1rq9lQDA9FGLUjoj2pivNC,"['vinahouse', 'v-pop', 'vietnamese bolero', 'vietnamese lo-fi']","['vietnamese bolero', 'vietnamese lo-fi']",['v-pop']
1XCMsker7Aeqvd3Bsia1e2,Gió Vẫn Hát,spotify:track:1XCMsker7Aeqvd3Bsia1e2,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
4LDhkOharOhue7nZMFYmCu,Cảm Nắng,spotify:track:4LDhkOharOhue7nZMFYmCu,"['v-pop', 'vietnam indie', 'vinahouse']",['vietnam indie'],['v-pop']
5pecBfvm22kQON5STs5q45,có ai ở đây không? - Extended version,spotify:track:5pecBfvm22kQON5STs5q45,"['v-pop', 'vietnamese lo-fi', 'vietnam indie']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
3LfiZlWffAqGOAQ6sKjoJP,khi cô đơn em nhớ đến ai,spotify:track:3LfiZlWffAqGOAQ6sKjoJP,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
1YW6r5WNuGOBiofHQZkyCM,Anh Đã Từ Bỏ Rồi Đấy,spotify:track:1YW6r5WNuGOBiofHQZkyCM,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
53zusvCJkyGYjEZ6bnLIjh,Tháng Tư Là Lời Nói Dối Của Em,spotify:track:53zusvCJkyGYjEZ6bnLIjh,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
2iqjXz4lV60gf3tvI4JJzU,Hẹn Em Ở Lần Yêu Thứ 2,spotify:track:2iqjXz4lV60gf3tvI4JJzU,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
4KKsLGrEBXgEuz7LSRuITt,Chỉ Muốn Bên Em Lúc Này - Live,spotify:track:4KKsLGrEBXgEuz7LSRuITt,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
2ZAM8IgCXbZetQreTAvphL,Tình Đầu Là Dở Dang,spotify:track:2ZAM8IgCXbZetQreTAvphL,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
4NjYMfjV1bonlQxQFUjE4Y,Mot Dem Say (X),spotify:track:4NjYMfjV1bonlQxQFUjE4Y,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
2qiffm61qYqiHo2mxkr5In,Đừng Khóc Một Mình,spotify:track:2qiffm61qYqiHo2mxkr5In,"['vinahouse', 'v-pop', 'vietnamese bolero', 'vietnamese lo-fi']","['vietnamese bolero', 'vietnamese lo-fi']",['v-pop']
0dHUKYXP9PJMN0RpR9dpFR,hai mươi hai (22) [feat. AMEE],spotify:track:0dHUKYXP9PJMN0RpR9dpFR,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
05X3a0YGmS1rbH50aL8lGF,Một Ngàn Nỗi Đau,spotify:track:05X3a0YGmS1rbH50aL8lGF,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2oGxBSupeM3WlpGcwUOMY2,Những Gì Anh Nói,spotify:track:2oGxBSupeM3WlpGcwUOMY2,"['vietnamese lo-fi', 'v-pop', 'vietnam indie', 'lo-fi']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
5HEHl6EHbRulVVOE2FREB0,Thật Ra Em Chẳng Thương Anh Vậy Đâu,spotify:track:5HEHl6EHbRulVVOE2FREB0,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
4fHZUbflvvfggTBhDUeiUH,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau - Duet Version,spotify:track:4fHZUbflvvfggTBhDUeiUH,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
6CiRN135apSa39NVBFtLIE,Yêu Thương Là Bão Tố (Lofi Ver.),spotify:track:6CiRN135apSa39NVBFtLIE,"['vietnamese lo-fi', 'v-pop', 'lo-fi', 'vinahouse']",['vietnamese lo-fi'],['v-pop']
6EYHoUjPkaNRQUtjsR7c8q,Yêu Đơn Phương Là Gì - Lofi,spotify:track:6EYHoUjPkaNRQUtjsR7c8q,"['vinahouse', 'vietnamese lo-fi', 'v-pop']",['vietnamese lo-fi'],['v-pop']
6CzTmmRCcKKUr94QesLMUW,Người Có Thương,spotify:track:6CzTmmRCcKKUr94QesLMUW,"['v-pop', 'vinahouse', 'vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']","['vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']",['v-pop']
7h2zqUH4bYyknNUxsYnS5V,Như Anh Đã Thấy Em,spotify:track:7h2zqUH4bYyknNUxsYnS5V,"['vietnamese lo-fi', 'v-pop', 'vinahouse', 'vietnam indie']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
5WSCB0kLgZLOrblHsxdUlT,Đừng Quên Tên Anh - Live,spotify:track:5WSCB0kLgZLOrblHsxdUlT,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
71398AheJhGijFhdfSAJ0D,Lưu Luyến Sau Chia Tay,spotify:track:71398AheJhGijFhdfSAJ0D,['v-pop'],[],['v-pop']
2w7jOvl0kpplNxisgfnCdT,Nếu Biết Đó Là Lần Cuối,spotify:track:2w7jOvl0kpplNxisgfnCdT,['v-pop'],[],['v-pop']
7AD5F85waSb3yZxZxEXhJM,Có Ai Thương Em Như Anh,spotify:track:7AD5F85waSb3yZxZxEXhJM,"['v-pop', 'vietnam indie', 'vietnamese bolero']","['vietnam indie', 'vietnamese bolero']",['v-pop']
4CKGjLQYTZv9S1eDuUG7DG,Vì Em Chưa Bao Giờ Khóc,spotify:track:4CKGjLQYTZv9S1eDuUG7DG,"['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
3K7RddI2L8Wiv7uIbrhfLc,Rồi Em Sẽ Gặp Một Chàng Trai Khác,spotify:track:3K7RddI2L8Wiv7uIbrhfLc,['v-pop'],[],['v-pop']
1YbrWGgFMzIoO6FP1vN975,Vườn Hoa Con Cá (feat. Ngắn),spotify:track:1YbrWGgFMzIoO6FP1vN975,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
1bG6Q8sR8jda7ryI365y8o,Những Lời Hứa Bỏ Quên,spotify:track:1bG6Q8sR8jda7ryI365y8o,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
4nwdFVU1yT5j9zTaTv1rxk,Mai Mình Xa,spotify:track:4nwdFVU1yT5j9zTaTv1rxk,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
3XP9bOhkTumhnp4C9kWgtz,Ghé Vào Tai,spotify:track:3XP9bOhkTumhnp4C9kWgtz,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
6jbvNeRq4dq4VxASFko4On,Crush,spotify:track:6jbvNeRq4dq4VxASFko4On,"['v-pop', 'vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']","['vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']",['v-pop']
24Gff5zvrWKOynt0CgbVKL,Nếu Anh Thấy Lòng Mình Yếu Đuối (feat. CM1X),spotify:track:24Gff5zvrWKOynt0CgbVKL,['v-pop'],[],['v-pop']
1o6cYDMHvKOfizi4d9Lqxr,id 072019,spotify:track:1o6cYDMHvKOfizi4d9Lqxr,"['v-pop', 'vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']","['vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']",['v-pop']
6jcLKVmEKAQIXIVHJZ8vzS,tình yêu chậm trễ,spotify:track:6jcLKVmEKAQIXIVHJZ8vzS,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
76KYaCx7UjHwlnrqzcovLZ,10 Ngàn Năm,spotify:track:76KYaCx7UjHwlnrqzcovLZ,"['vietnamese hip hop', 'vietnamese lo-fi', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnamese lo-fi', 'vietnam indie']",['v-pop']
1wvLeW8THXNent0N2sGSgF,Ngồi Nhìn Em Khóc,spotify:track:1wvLeW8THXNent0N2sGSgF,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
4ORZJ2RgSDAmYIDBRHaVsE,Vũ trụ ngừng trôi,spotify:track:4ORZJ2RgSDAmYIDBRHaVsE,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
2qU7v0idyT8aTp8FVxl23c,Đó Chỉ Là Thành Phố Của Anh,spotify:track:2qU7v0idyT8aTp8FVxl23c,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
6VIRzA1ly0l3FnJdXDVUAy,Body Shaming,spotify:track:6VIRzA1ly0l3FnJdXDVUAy,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
4NMuGfbfQiY7j21UPk5I4o,Tiếc Làm Gì?,spotify:track:4NMuGfbfQiY7j21UPk5I4o,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
6dJMWQENiVuMv083YJ1XbV,Hoa Kiều,spotify:track:6dJMWQENiVuMv083YJ1XbV,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
3nNPVy9kzumdqMerDzNdUW,Vô Tình - Lofi,spotify:track:3nNPVy9kzumdqMerDzNdUW,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
4npevI1mOdm4ZQBkfBjHj4,Ngủ sớm đi em,spotify:track:4npevI1mOdm4ZQBkfBjHj4,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
71Q8QWLpvwvfQ6zM5BdCnm,Liệu Giờ,spotify:track:71Q8QWLpvwvfQ6zM5BdCnm,"['vietnamese lo-fi', 'v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']",['v-pop']
7F9Eacf2jzeJY8iZAvNRot,Điêu Toa,spotify:track:7F9Eacf2jzeJY8iZAvNRot,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
1Uj89dqT3gdnnKZnaOMWI8,in the dark,spotify:track:1Uj89dqT3gdnnKZnaOMWI8,"['v-pop', 'vietnam indie', 'vinahouse', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
51qM6DVbqylA3dIkbxDD1M,Biết Em,spotify:track:51qM6DVbqylA3dIkbxDD1M,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
0mjCVMElNTISeFwF2VdWJ3,Chán Gái 707,spotify:track:0mjCVMElNTISeFwF2VdWJ3,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2X1uydVgHTHSJfVZ43TZUW,Vacole,spotify:track:2X1uydVgHTHSJfVZ43TZUW,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
5Yc8SuI8lZnoqz3FEIPCHi,Cung Trăng,spotify:track:5Yc8SuI8lZnoqz3FEIPCHi,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
1Vla7vXcM0zimotYpresDT,tình yêu có nghĩa là gì?,spotify:track:1Vla7vXcM0zimotYpresDT,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
1kmKeANKIVzsfKtMZ4Ei6Z,Giấc Mơ Của Em - Suy Version,spotify:track:1kmKeANKIVzsfKtMZ4Ei6Z,['v-pop'],[],['v-pop']
07tiPBhMqiKqHowwqDBtfK,id T41104 (feat. 267),spotify:track:07tiPBhMqiKqHowwqDBtfK,"['v-pop', 'vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']","['vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']",['v-pop']
5C4ajMLziq5yB7I5K6EsLS,Giấc Mơ Của Em,spotify:track:5C4ajMLziq5yB7I5K6EsLS,['v-pop'],[],['v-pop']
0phm7GkRTCRI9OQqTJvG6q,làm lành chữa tình,spotify:track:0phm7GkRTCRI9OQqTJvG6q,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
5HuDnBhNLj5m865LowtgZQ,kho báu đánh rơi (feat. GREY D),spotify:track:5HuDnBhNLj5m865LowtgZQ,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
7aVRP688Ccal9JNpWL1ww4,Nếu Anh Muốn Đổi Vai,spotify:track:7aVRP688Ccal9JNpWL1ww4,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
2ctmaWoBxLBYiZB7AKmK1D,Bảo Tàng,spotify:track:2ctmaWoBxLBYiZB7AKmK1D,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
6stDp8sxjMmqsYqN7ieJQO,d0n pku0nq ckj d3 s4u nku ck0 rack,spotify:track:6stDp8sxjMmqsYqN7ieJQO,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
5mEYICayf2XBx6huxfvOJn,Góc Trời Của Nàng,spotify:track:5mEYICayf2XBx6huxfvOJn,"['vietnam indie', 'v-pop']",['vietnam indie'],['v-pop']
6ziPpLftJg2NI6NtUDlzqf,Ngã Tư Không Đèn,spotify:track:6ziPpLftJg2NI6NtUDlzqf,"['vietnam indie', 'v-pop', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
6NAlg9IZh3T3uQVeBtmjo3,Dáng Xinh,spotify:track:6NAlg9IZh3T3uQVeBtmjo3,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
5C1O3fpMsiisJpHiB1uuDf,ĐỢI (Prod. RIO),spotify:track:5C1O3fpMsiisJpHiB1uuDf,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
5MVaGjKNdvnQZ40l5MjBm5,Không Anh,spotify:track:5MVaGjKNdvnQZ40l5MjBm5,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
3rigEvSPZYJI3rAt9gVdXy,Mắt Xanh,spotify:track:3rigEvSPZYJI3rAt9gVdXy,"['vietnamese hip hop', 'v-pop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
0n26s8WYudluDmczIfSg7O,Có khóc cũng thế thôi,spotify:track:0n26s8WYudluDmczIfSg7O,"['vietnam indie', 'v-pop', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
6gB9sxuQVGqzbJ9mj40ERK,Anh Thì Nah,spotify:track:6gB9sxuQVGqzbJ9mj40ERK,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
6oJcqJegzeKgU3jh1EDGjC,DO4LOVE,spotify:track:6oJcqJegzeKgU3jh1EDGjC,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
2Cp6lhkhK09zmpKcLUOC6c,Tan (feat. RIO),spotify:track:2Cp6lhkhK09zmpKcLUOC6c,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
2JRvRZUgczlW96GtykVKIF,CRYBABY,spotify:track:2JRvRZUgczlW96GtykVKIF,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
65ngTiw0XMivSlUSyNhlno,Đếm Cừu,spotify:track:65ngTiw0XMivSlUSyNhlno,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
2klsSb2iTfgDh95Ak9uWY2,Gái Độc Thân,spotify:track:2klsSb2iTfgDh95Ak9uWY2,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
4wJPOM6GoGdsCnNO0yT5gn,nữ siêu anh hùng - sped up,spotify:track:4wJPOM6GoGdsCnNO0yT5gn,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
7cOiS3qOoOZ9sGpzBXEqWg,now she don't (ft. WEAN),spotify:track:7cOiS3qOoOZ9sGpzBXEqWg,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
4W5QAfHlwNHAxosC2sNjWq,EM CHỈ IM LẶNG,spotify:track:4W5QAfHlwNHAxosC2sNjWq,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
57NB3UNDK1VPTRH0N1pqe7,Mê Cung Tình Yêu (prod. RIO),spotify:track:57NB3UNDK1VPTRH0N1pqe7,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
4TSanh6rPfIw0abuRF9zSd,em,spotify:track:4TSanh6rPfIw0abuRF9zSd,"['vietnam indie', 'v-pop']",['vietnam indie'],['v-pop']
5PLjpBivzvuaIIqqkQgnRK,vaicaunoicokhiennguoithaydoi,spotify:track:5PLjpBivzvuaIIqqkQgnRK,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
0LKF38ayHhAim0Ycvz1dB8,damsay (feat. Machiot),spotify:track:0LKF38ayHhAim0Ycvz1dB8,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
33S16Xa5cZmLPhn6eZI4Nm,ĐỢI (SPECIAL VERSION) [ft. WEAN],spotify:track:33S16Xa5cZmLPhn6eZI4Nm,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
3J6MRNV6WGrnzl70hI4bwK,ghệ iu dấu của em ơi (ft. 52Hz) - Gonpop remix,spotify:track:3J6MRNV6WGrnzl70hI4bwK,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
6KIbensnme8n5VkCMFJB6O,CUC HINH,spotify:track:6KIbensnme8n5VkCMFJB6O,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
2cJyuhqcXvd6ccvAn8NXsL,thế giới thần tiên,spotify:track:2cJyuhqcXvd6ccvAn8NXsL,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
250ZdIxcSXqXW4wC78bGX0,thế giới có nơi nào cho em,spotify:track:250ZdIxcSXqXW4wC78bGX0,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
0Zs3MEdviUVK20bSxoqTcF,Nói Dối,spotify:track:0Zs3MEdviUVK20bSxoqTcF,['v-pop'],[],['v-pop']
51xTfNH5RGQania6ZJNIXm,iu bạn mình,spotify:track:51xTfNH5RGQania6ZJNIXm,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
3wUoOtBStiPLGGdjgyDaqH,Anh Buồn Em Thương,spotify:track:3wUoOtBStiPLGGdjgyDaqH,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
6GriLaGRFkI4GQwjX9hFIR,Áo Em Chưa Mặc Một Lần,spotify:track:6GriLaGRFkI4GQwjX9hFIR,"['vietnamese bolero', 'bolero', 'vinahouse', 'v-pop']",['vietnamese bolero'],['v-pop']
44mTcDHuYxgU5wxIcS7SBk,Bài Ca Kỷ Niệm,spotify:track:44mTcDHuYxgU5wxIcS7SBk,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
2HkLQeaZlcNs9z8Lm6MzIi,Bạc Trắng Lửa Hồng,spotify:track:2HkLQeaZlcNs9z8Lm6MzIi,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
4iWUeHY6q1RLsOGEWzVhB5,Can Nha Ngoai O,spotify:track:4iWUeHY6q1RLsOGEWzVhB5,"['vietnamese bolero', 'bolero', 'vinahouse', 'v-pop']",['vietnamese bolero'],['v-pop']
15mIFUNvnAmHb418O1TyxL,Căn Nhà Màu Tím,spotify:track:15mIFUNvnAmHb418O1TyxL,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
6z9Bxu0Ev08tyV7ZOXTYxa,Chiều Sân Ga,spotify:track:6z9Bxu0Ev08tyV7ZOXTYxa,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
3Gyk12G6CHJSwrE4l94fqM,Chuyện Ba Mùa Mưa,spotify:track:3Gyk12G6CHJSwrE4l94fqM,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
2ni7LIePXBua2vDsUTCBBX,Chuyến Đi Về Sáng,spotify:track:2ni7LIePXBua2vDsUTCBBX,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
54r5mZnTlWbpjT7ubnSnOk,Chuyện Hoa Sim,spotify:track:54r5mZnTlWbpjT7ubnSnOk,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
5H1FuUxoCt1whwprAmgpkk,Chuyện Người Con Gái Hái Sim,spotify:track:5H1FuUxoCt1whwprAmgpkk,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
2X1I48ongZp2TqlPtdwy1z,Chuyện Người Đan Áo,spotify:track:2X1I48ongZp2TqlPtdwy1z,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
5CN8Qbrj8fui9QvYrPyJzQ,Chuyện Tình Không Dĩ Vãng,spotify:track:5CN8Qbrj8fui9QvYrPyJzQ,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
3CStuqLXljR0oeqD8BLCRh,Chắp Tay Lạy Người,spotify:track:3CStuqLXljR0oeqD8BLCRh,"['vietnamese bolero', 'bolero', 'vinahouse', 'v-pop']",['vietnamese bolero'],['v-pop']
5eTjERTlbDknGLEWmApd0Y,Cỏ Úa,spotify:track:5eTjERTlbDknGLEWmApd0Y,"['vietnamese bolero', 'vinahouse', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
4Ji9nrLrCsLtWOiahMZcAk,Cõi Nhớ,spotify:track:4Ji9nrLrCsLtWOiahMZcAk,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
1hGexH7KKW1QsN3UJK5U7H,Đắp Mộ Cuộc Tình,spotify:track:1hGexH7KKW1QsN3UJK5U7H,"['vietnamese bolero', 'bolero', 'vinahouse', 'v-pop']",['vietnamese bolero'],['v-pop']
34dRNl6Crn43Msp8cWBpPv,Để Trả Lời Một Câu Hỏi,spotify:track:34dRNl6Crn43Msp8cWBpPv,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
4XL92p6Vgb0oXJ74kcrrMu,Đêm Bơ Vơ,spotify:track:4XL92p6Vgb0oXJ74kcrrMu,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
2S5oQ1s3p0cl5Zss33bVg5,Dem Buon Tinh Le,spotify:track:2S5oQ1s3p0cl5Zss33bVg5,"['vietnamese bolero', 'bolero', 'vinahouse', 'v-pop']",['vietnamese bolero'],['v-pop']
32FViTIkoxNI0m5YFv1tPc,Đêm Tâm Sự,spotify:track:32FViTIkoxNI0m5YFv1tPc,"['vietnamese bolero', 'bolero', 'vinahouse', 'v-pop']",['vietnamese bolero'],['v-pop']
7yCqJgLzcNdtD3UxRd66ds,Duyên Kiếp,spotify:track:7yCqJgLzcNdtD3UxRd66ds,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
1fYt3cbVPaT0I4MecRH64h,Duyên Phận,spotify:track:1fYt3cbVPaT0I4MecRH64h,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
03GDdknK9EAmwwZfI7L0m8,Đừng Nhớ Người Xa,spotify:track:03GDdknK9EAmwwZfI7L0m8,"['vietnamese bolero', 'bolero', 'vinahouse', 'v-pop']",['vietnamese bolero'],['v-pop']
7jbMoVKq0FFmMejW9KQTlB,Đừng nói xa nhau,spotify:track:7jbMoVKq0FFmMejW9KQTlB,"['vietnamese bolero', 'bolero', 'vinahouse', 'v-pop']",['vietnamese bolero'],['v-pop']
3j2YuQ6UbxHYPUIehQdm0C,Giọng Ca Dĩ Vãng,spotify:track:3j2YuQ6UbxHYPUIehQdm0C,"['vietnamese bolero', 'bolero', 'v-pop']",['vietnamese bolero'],['v-pop']
